"chance_of_playing_next_round","chance_of_playing_this_round","code","cost_change_event","cost_change_event_fall","cost_change_start","cost_change_start_fall","dreamteam_count","element_type","ep_next","ep_this","event_points","first_name","form","id","in_dreamteam","news","news_added","now_cost","photo","points_per_game","second_name","selected_by_percent","special","squad_number","status","team","team_code","total_points","transfers_in","transfers_in_event","transfers_out","transfers_out_event","value_form","value_season","web_name","minutes","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus","bps","influence","creativity","threat","ict_index","starts","expected_goals","expected_assists","expected_goal_involvements","expected_goals_conceded","influence_rank","influence_rank_type","creativity_rank","creativity_rank_type","threat_rank","threat_rank_type","ict_index_rank","ict_index_rank_type","corners_and_indirect_freekicks_order","corners_and_indirect_freekicks_text","direct_freekicks_order","direct_freekicks_text","penalties_order","penalties_text","expected_goals_per_90","saves_per_90","expected_assists_per_90","expected_goal_involvements_per_90","expected_goals_conceded_per_90","goals_conceded_per_90","now_cost_rank","now_cost_rank_type","form_rank","form_rank_type","points_per_game_rank","points_per_game_rank_type","selected_rank","selected_rank_type","starts_per_90","clean_sheets_per_90"
,,232653,0,0,0,0,0,3,"1.7",,0,"Jacob","0.0",55,FALSE,"",,60,"232653.jpg","3.9","Ramsey","2.1",FALSE,,"a",2,7,135,0,0,0,0,"0.0","22.5","J.Ramsey",2634,6,8,11,33,1,0,0,5,0,0,13,470,"653.4","537.8","456.0","164.7",31,"5.07","2.89","7.96","40.50",58,24,48,40,62,44,46,34,,"",,"",,"",0.17,0,0.1,0.27,1.38,1.13,73,44,541,217,59,26,116,42,1.06,0.38
,,122775,0,0,0,0,0,3,"0.5",,0,"Morgan","0.0",56,FALSE,"",,45,"122775.jpg","1.0","Sanson","0.1",FALSE,,"a",2,7,2,0,0,0,0,"0.0","0.4","Sanson",10,0,0,0,1,0,0,0,0,0,0,0,6,"4.2","0.5","0.0","0.4",0,"0.00","0.00","0.00","0.40",376,173,360,176,456,178,384,176,,"",,"",,"",0,0,0,0,3.6,9,338,191,152,6,364,161,456,146,0,0
0,,248164,0,0,0,0,0,1,"0.0",,0,"Viljami","0.0",57,FALSE,"Joined Exeter City on a season-long loan","2023-07-20T08:38:58.947431Z",40,"248164.jpg","0.0","Sinisalo","0.1",FALSE,,"u",2,7,0,0,0,0,0,"0.0","0.0","Sinisalo",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",437,57,428,48,413,39,439,57,,"",,"",,"",0,0,0,0,0,0,572,65,74,38,443,57,496,67,0,0
,,166989,0,0,0,0,0,3,"1.7",,0,"Youri","0.0",58,FALSE,"",,60,"166989.jpg","2.8","Tielemans","1.2",FALSE,,"a",2,7,86,0,0,0,0,"0.0","14.3","Tielemans",2341,3,3,6,49,0,0,1,4,0,0,6,461,"541.8","486.9","191.0","122.1",27,"2.50","2.99","5.49","45.82",87,39,57,48,152,98,86,60,,"",,"",,"",0.1,0,0.11,0.21,1.76,1.88,62,36,530,209,172,69,154,54,1.04,0.23
,,110504,0,0,0,0,0,3,"1.1",,0,"Bertrand","0.0",59,FALSE,"",,50,"110504.jpg","2.5","Traoré","0.1",FALSE,,"a",2,7,20,0,0,0,0,"0.0","4.0","Bertrand Traoré",226,2,0,1,1,0,0,0,1,0,0,1,57,"82.0","30.7","79.0","19.0",1,"0.75","0.12","0.87","1.65",314,140,305,154,244,126,315,144,,"",,"",,"",0.3,0,0.05,0.35,0.66,0.4,179,114,349,92,199,77,527,187,0.4,0.4
,,178301,0,0,0,0,0,4,"2.0",,0,"Ollie","0.0",60,FALSE,"",,80,"178301.jpg","4.7","Watkins","14.4",FALSE,,"a",2,7,175,0,0,0,0,"0.0","21.9","Watkins",3129,15,8,13,40,0,0,1,4,0,0,25,550,"837.6","420.3","1308.0","256.7",36,"16.15","2.66","18.81","46.65",20,4,71,4,6,4,15,4,,"",,"",1,"",0.46,0,0.08,0.54,1.34,1.15,13,5,586,73,16,6,28,5,1.04,0.37
,,213345,0,0,0,0,0,4,"0.9",,0,"Wesley","0.0",61,FALSE,"",,50,"213345.jpg","0.0","Moraes Ferreira da Silva","0.1",FALSE,,"a",2,7,0,0,0,0,0,"0.0","0.0","Wesley",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",570,59,569,59,567,60,571,60,,"",,"",,"",0,0,0,0,0,0,232,45,402,25,571,60,477,70,0,0
,,244954,0,0,0,0,0,2,"1.5",,0,"Pau","0.0",584,FALSE,"",,45,"244954.jpg","0.0","Torres","3.4",FALSE,,"a",2,7,0,0,0,0,0,"0.0","0.0","Pau",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",507,195,505,195,497,194,509,195,,"",,"",,"",0,0,0,0,0,0,434,128,248,152,510,195,94,31,0,0
,,444180,0,0,0,0,0,3,"1.6",,0,"Jaidon","0.0",62,FALSE,"",,50,"444180.jpg","2.0","Anthony","0.2",FALSE,,"a",3,91,61,0,0,0,0,"0.0","12.2","Anthony",1241,3,1,2,29,0,0,0,2,0,0,4,193,"308.6","209.3","263.0","78.1",11,"1.69","1.10","2.79","26.14",185,85,145,96,119,76,157,90,3,"",2,"",,"",0.12,0,0.08,0.2,1.9,2.1,266,170,436,148,264,106,422,131,0.8,0.15
,,168991,0,0,0,0,0,3,"2.0",,0,"Philip","0.0",63,FALSE,"",,55,"168991.jpg","3.5","Billing","1.0",FALSE,,"a",3,91,126,0,0,0,0,"0.0","22.9","Billing",2766,7,2,9,54,0,0,0,5,0,0,14,475,"637.4","401.1","445.0","148.4",34,"4.60","2.56","7.16","49.46",63,28,78,62,64,46,61,45,5,"",1,"",,"",0.15,0,0.08,0.23,1.61,1.76,101,62,480,178,96,40,172,61,1.11,0.29
,,111317,0,0,0,0,0,3,"1.6",,0,"David","0.0",64,FALSE,"",,50,"111317.jpg","0.8","Brooks","0.1",FALSE,,"a",3,91,5,0,0,0,0,"0.0","1.0","Brooks",170,0,0,0,4,0,0,0,1,0,0,0,7,"17.6","28.8","42.0","8.7",2,"0.33","0.20","0.53","4.40",358,160,308,156,292,146,341,156,,"",,"",,"",0.17,0,0.11,0.28,2.33,2.12,180,115,350,93,391,182,506,169,1.06,0
,,158499,0,0,0,0,0,3,"1.6",,0,"Ryan","0.0",65,FALSE,"",,50,"158499.jpg","2.0","Christie","0.1",FALSE,,"a",3,91,64,0,0,0,0,"0.0","12.8","Christie",1825,1,2,3,35,0,0,0,2,0,0,2,225,"284.2","423.5","402.0","111.1",22,"2.89","2.07","4.96","30.87",201,90,68,56,78,55,98,65,,"",,"",,"",0.14,0,0.1,0.24,1.52,1.73,199,127,369,105,261,103,540,198,1.08,0.15
,,155408,0,0,0,0,0,3,"1.6",,0,"Lewis","0.0",66,FALSE,"",,50,"155408.jpg","1.8","Cook","0.0",FALSE,,"a",3,91,51,0,0,0,0,"0.0","10.2","L.Cook",1712,0,2,3,39,0,0,0,4,0,0,1,280,"313.0","352.5","45.0","71.2",18,"0.24","2.30","2.54","32.09",182,83,93,70,288,144,182,95,,"",,"",,"",0.01,0,0.12,0.13,1.69,2.05,197,125,367,103,285,120,580,237,0.95,0.16
0,,244085,0,0,0,0,0,3,"0.0",,0,"Siriki","0.0",67,FALSE,"Permanent Transfer to Birmingham","2023-07-17T06:20:36.127600Z",45,"244085.jpg","1.0","Dembélé","0.1",FALSE,,"u",3,91,6,0,0,0,0,"0.0","1.3","Siriki",104,0,0,0,2,0,0,0,0,0,0,0,20,"31.8","52.3","28.0","11.3",0,"0.16","0.21","0.37","2.28",350,155,285,150,306,152,335,154,,"",,"",,"",0.14,0,0.18,0.32,1.97,1.73,430,213,244,28,368,165,507,170,0,0
,,81012,0,0,0,0,0,2,"2.0",,0,"Ryan","0.0",68,FALSE,"",,45,"81012.jpg","1.0","Fredericks","0.2",FALSE,,"a",3,91,12,0,0,0,0,"0.0","2.7","Fredericks",527,0,0,0,11,0,0,0,1,0,0,0,63,"66.0","26.7","12.0","10.6",5,"0.00","0.29","0.29","10.14",327,125,311,117,325,125,338,125,,"",,"",,"",0,0,0.05,0.05,1.73,1.88,309,48,123,72,362,134,412,162,0.85,0
,,463981,0,0,0,0,0,2,"1.0",,0,"James","0.0",69,FALSE,"",,40,"463981.jpg","0.0","Hill","0.3",FALSE,,"a",3,91,0,0,0,0,0,"0.0","0.0","Hill",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",447,170,439,170,424,169,449,170,,"",,"",,"",0,0,0,0,0,0,585,192,87,49,453,171,313,113,0,0
,,235530,0,0,0,0,0,2,"2.0",,0,"Lloyd","0.0",70,FALSE,"",,45,"235530.jpg","2.6","Kelly","0.2",FALSE,,"a",3,91,60,0,0,0,0,"0.0","13.3","Kelly",2040,0,2,5,38,0,0,0,3,0,0,5,372,"419.8","114.0","26.0","56.3",23,"0.17","0.70","0.87","35.92",133,47,216,64,311,117,215,74,,"",,"",,"",0.01,0,0.03,0.04,1.58,1.68,421,122,235,146,182,69,433,172,1.01,0.22
,,444183,0,0,0,0,0,3,"1.0",,0,"Gavin","0.0",71,FALSE,"",,45,"444183.jpg","0.0","Kilkenny","0.1",FALSE,,"a",3,91,0,0,0,0,0,"0.0","0.0","Kilkenny",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",519,204,517,205,509,202,520,204,,"",,"",,"",0,0,0,0,0,0,453,224,267,39,521,205,525,185,0,0
,,222683,0,0,0,0,0,3,"1.6",,0,"Justin","0.0",72,FALSE,"",,50,"222683.jpg","0.0","Kluivert","1.3",FALSE,,"a",3,91,0,0,0,0,0,"0.0","0.0","Kluivert",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",574,244,573,244,571,244,575,244,,"",,"",,"",0,0,0,0,0,0,241,155,411,133,575,244,149,52,0,0
,,128309,0,0,0,0,0,3,"1.6",,0,"Jamal","0.0",73,FALSE,"",,50,"128309.jpg","1.0","Lowe","0.0",FALSE,,"a",3,91,2,0,0,0,0,"0.0","0.4","Lowe",11,0,0,0,0,0,0,0,0,0,0,0,6,"0.2","0.3","0.0","0.1",0,"0.00","0.01","0.01","0.62",386,179,363,179,549,230,388,179,,"",,"",,"",0,0,0.08,0.08,5.07,0,186,118,356,96,380,176,589,246,0,0
,,133845,0,0,0,0,0,3,"1.0",,0,"Emiliano","0.0",74,FALSE,"",,45,"133845.jpg","1.0","Marcondes","0.0",FALSE,,"a",3,91,1,0,0,0,0,"0.0","0.2","Marcondes",8,0,0,0,1,0,0,0,0,0,0,0,3,"1.2","0.0","0.0","0.1",0,"0.00","0.00","0.00","0.28",380,175,468,185,457,179,386,177,,"",,"",,"",0,0,0,0,3.15,11.25,339,192,153,7,365,162,560,218,0,0
,,223911,0,0,0,0,0,2,"2.0",,0,"Chris","0.0",75,FALSE,"",,45,"223911.jpg","1.7","Mepham","0.1",FALSE,,"a",3,91,43,0,0,0,0,"0.0","9.6","Mepham",2197,0,0,5,52,2,0,0,7,0,0,6,369,"556.4","54.4","134.0","74.4",24,"0.96","0.55","1.51","42.46",83,26,283,101,189,44,170,48,,"",,"",,"",0.04,0,0.02,0.06,1.74,2.13,408,115,222,139,294,111,462,183,0.98,0.2
,,128340,0,0,0,0,0,4,"1.4",,0,"Kieffer","0.0",76,FALSE,"",,50,"128340.jpg","2.1","Moore","0.5",FALSE,,"a",3,91,57,0,0,0,0,"0.0","11.4","Moore",1269,4,0,3,34,0,0,0,1,0,0,3,161,"219.4","100.1","280.0","59.5",12,"4.18","0.50","4.68","25.51",235,22,236,29,112,28,205,27,,"",,"",,"",0.3,0,0.04,0.34,1.81,2.41,187,42,357,22,240,28,238,45,0.85,0.21
,,69752,0,0,0,0,0,1,"2.3",,0,"Norberto","0.0",77,FALSE,"",,45,"69752.jpg","3.4","Murara Neto","0.9",FALSE,,"a",3,91,93,0,0,0,0,"0.0","20.7","Neto",2385,0,0,6,39,0,0,0,4,0,100,9,510,"727.6","0.0","0.0","72.8",27,"0.00","0.02","0.02","44.70",36,10,455,56,441,48,177,11,,"",,"",,"",0,3.77,0,0,1.69,1.47,304,15,118,47,100,20,183,27,1.02,0.23
,,533463,0,0,0,0,0,3,"1.6",,0,"Dango","0.0",78,FALSE,"",,50,"533463.jpg","2.6","Ouattara","0.1",FALSE,,"a",3,91,49,0,0,0,0,"0.0","9.8","O.Dango",1239,1,3,1,23,0,0,0,1,0,0,4,163,"280.8","262.5","283.0","82.5",15,"3.52","1.68","5.20","25.86",203,91,120,83,111,73,147,87,,"",,"",,"",0.26,0,0.12,0.38,1.88,1.67,283,182,453,160,189,74,523,184,1.09,0.07
0,,156687,0,0,0,0,0,3,"0.0",,0,"Ben","0.0",79,FALSE,"Permanent transfer to Stoke City","2023-07-11T08:58:20.803049Z",45,"156687.jpg","1.3","Pearson","0.0",FALSE,,"u",3,91,9,0,0,0,0,"0.0","2.0","Pearson",282,0,0,1,10,0,0,0,1,0,0,0,32,"21.0","6.4","9.0","3.7",3,"0.05","0.02","0.07","5.92",356,159,341,167,330,162,361,163,,"",,"",,"",0.02,0,0.01,0.03,1.89,3.19,346,195,160,10,339,149,594,250,0.96,0.32
,,32259,0,0,0,0,0,1,"1.0",,0,"Darren","0.0",80,FALSE,"",,40,"32259.jpg","0.0","Randolph","0.4",FALSE,,"a",3,91,0,0,0,0,0,"0.0","0.0","Randolph",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",390,33,372,15,354,6,392,33,,"",,"",,"",0,0,0,0,0,0,503,32,5,5,396,33,259,39,0,0
,,156685,0,0,0,0,0,3,"1.6",,0,"Joe","0.0",81,FALSE,"",,50,"156685.jpg","1.6","Rothwell","0.0",FALSE,,"a",3,91,33,0,0,0,0,"0.0","6.6","Rothwell",1010,0,1,3,15,0,0,0,1,0,0,0,167,"127.4","153.3","27.0","30.6",12,"0.16","1.47","1.63","17.29",287,124,180,112,308,153,287,134,2,"",4,"",,"",0.01,0,0.13,0.14,1.54,1.34,198,126,368,104,306,130,593,249,1.07,0.27
,,437730,0,0,0,0,0,4,"1.0",,0,"Antoine","0.0",82,FALSE,"",,45,"437730.jpg","1.6","Semenyo","1.7",FALSE,,"a",3,91,18,0,0,0,0,"0.0","4.0","Semenyo",250,1,0,0,6,0,0,0,0,0,0,1,56,"50.0","26.5","32.0","10.7",2,"0.36","0.02","0.38","7.70",340,37,312,37,301,39,337,38,,"",,"",,"",0.13,0,0.01,0.14,2.77,2.16,449,71,263,14,304,34,130,24,0.72,0
,,221466,0,0,0,0,0,2,"2.0",,0,"Marcos","0.0",83,FALSE,"",,45,"221466.jpg","2.2","Senesi","0.2",FALSE,,"a",3,91,69,0,0,0,0,"0.0","15.3","Senesi",2489,2,0,5,55,0,0,0,7,0,0,5,462,"602.2","79.1","113.0","79.6",29,"1.66","0.35","2.01","47.62",71,19,257,89,210,61,155,39,,"",,"",,"",0.06,0,0.01,0.07,1.72,1.99,401,110,215,134,221,84,402,156,1.05,0.18
,,54469,0,0,0,0,0,2,"2.0",,0,"Adam","0.0",84,FALSE,"",,45,"54469.jpg","2.0","Smith","0.2",FALSE,,"a",3,91,74,0,0,0,0,"0.0","16.4","Smith",2940,0,1,7,58,0,0,0,11,0,0,5,400,"416.6","276.9","88.0","78.3",34,"0.50","1.57","2.07","54.01",135,49,114,23,230,72,156,40,,"",,"",,"",0.02,0,0.05,0.07,1.65,1.78,296,39,110,63,250,94,419,165,1.04,0.21
,,154566,0,0,0,0,0,4,"2.2",,0,"Dominic","0.0",85,FALSE,"",,65,"154566.jpg","3.9","Solanke","2.8",FALSE,,"a",3,91,130,0,0,0,0,"0.0","20.0","Solanke",2865,6,10,8,52,0,0,0,2,0,0,14,339,"528.8","282.1","1053.0","185.7",32,"9.09","2.30","11.39","51.51",91,8,113,10,13,8,39,9,,"",,"",1,"",0.29,0,0.07,0.36,1.62,1.63,45,16,552,61,60,11,104,20,1.01,0.25
,,201658,0,0,0,0,0,3,"2.0",,0,"Marcus","0.0",86,FALSE,"",,55,"201658.jpg","4.1","Tavernier","0.3",FALSE,,"a",3,91,94,0,0,0,0,"0.0","17.1","Tavernier",1740,5,4,5,37,0,0,0,1,0,0,12,315,"459.8","348.4","436.0","124.2",19,"3.13","1.37","4.50","31.77",115,53,95,72,67,48,82,58,4,"",3,"",,"",0.16,0,0.07,0.23,1.64,1.91,114,70,493,186,43,20,298,91,0.98,0.26
,,424044,0,0,0,0,0,3,"1.6",,0,"Hamed","0.0",87,FALSE,"",,50,"424044.jpg","2.0","Traorè","0.0",FALSE,,"a",3,91,14,0,0,0,0,"0.0","2.8","Hamed Traorè",425,0,0,2,8,0,0,0,0,0,0,0,60,"84.0","218.5","36.0","33.8",5,"1.04","1.15","2.19","9.94",312,139,143,95,298,149,276,127,1,"",6,"",,"",0.22,0,0.24,0.46,2.1,1.69,256,164,426,142,263,105,563,221,1.06,0.42
,,229600,0,0,0,0,0,1,"1.0",,0,"Mark","0.0",88,FALSE,"",,40,"229600.jpg","2.3","Travers","3.0",FALSE,,"a",3,91,28,0,0,0,0,"0.0","7.0","Travers",1035,0,0,2,32,0,0,0,0,0,36,1,193,"290.0","0.0","0.0","29.1",11,"0.00","0.00","0.00","19.68",196,18,420,45,405,36,291,18,,"",,"",,"",0,3.13,0,0,1.71,2.78,562,62,64,35,213,25,100,16,0.96,0.17
,,477580,0,0,0,0,0,2,"2.0",,0,"Illia","0.0",89,FALSE,"",,45,"477580.jpg","1.4","Zabarnyi","0.1",FALSE,,"a",3,91,7,0,0,0,0,"0.0","1.6","Zabarnyi",297,0,0,0,5,0,0,0,0,0,0,0,54,"58.0","1.4","0.0","5.8",3,"0.00","0.01","0.01","5.12",331,126,352,131,518,197,355,129,,"",,"",,"",0,0,0,0,1.55,1.52,470,138,284,162,330,122,467,186,0.91,0
,,544877,0,0,0,0,0,2,"2.0",,0,"Milos","0.0",595,FALSE,"",,45,"544877.jpg","0.0","Kerkez","0.1",FALSE,,"a",3,91,0,0,0,0,0,"0.0","0.0","Kerkez",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",542,199,539,199,534,199,543,199,,"",,"",,"",0,0,0,0,0,0,495,143,309,167,543,199,464,184,0,0
,,191866,0,0,0,0,0,2,"2.0",,0,"Kristoffer","0.0",90,FALSE,"",,45,"191866.jpg","3.2","Ajer","0.3",FALSE,,"a",4,94,29,0,0,0,0,"0.0","6.4","Ajer",763,0,0,4,14,0,0,0,0,0,0,0,129,"96.8","24.7","27.0","15.1",9,"0.04","0.12","0.16","11.34",302,117,314,118,307,115,325,119,,"",,"",,"",0,0,0.01,0.01,1.34,1.65,368,85,182,109,117,33,311,112,1.06,0.47
,,235448,0,0,0,0,0,1,"1.0",,0,"Ellery","0.0",91,FALSE,"",,40,"235448.jpg","0.0","Balcombe","0.4",FALSE,,"a",4,94,0,0,0,0,0,"0.0","0.0","Balcombe",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",432,55,423,46,408,37,434,55,,"",,"",,"",0,0,0,0,0,0,567,63,69,36,438,55,278,45,0,0
,,432160,0,0,0,0,0,3,"1.0",,0,"Shandon","0.0",92,FALSE,"",,45,"432160.jpg","1.3","Baptiste","5.8",FALSE,,"a",4,94,29,0,0,0,0,"0.0","6.4","Baptiste",600,0,2,1,6,0,0,0,1,1,0,0,123,"112.8","144.5","54.0","31.2",4,"0.32","0.53","0.85","7.51",293,128,188,116,274,136,284,132,,"",,"",,"",0.05,0,0.08,0.13,1.13,0.9,440,219,254,34,342,150,65,21,0.6,0.15
,,228044,0,0,0,0,0,2,"1.0",,0,"Mads","0.0",93,FALSE,"",,40,"228044.jpg","1.0","Bech Sørensen","0.2",FALSE,,"a",4,94,4,0,0,0,0,"0.0","1.0","Bech",18,0,0,0,0,0,0,0,0,0,0,0,12,"2.6","0.2","0.0","0.2",0,"0.00","0.00","0.00","0.28",378,135,364,136,404,153,385,137,,"",,"",,"",0,0,0,0,1.4,0,561,172,63,29,358,131,352,128,0,0
0,,481405,0,0,0,0,0,3,"0.0",,0,"Mads","0.0",94,FALSE,"Transfer to Red Bull Salzburg on a permanent basis","2023-07-19T08:50:35.624414Z",45,"481405.jpg","0.0","Bidstrup","0.1",FALSE,,"u",4,94,0,0,0,0,0,"0.0","0.0","Bidstrup",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",528,211,525,211,520,210,529,211,,"",,"",,"",0,0,0,0,0,0,473,236,287,51,529,211,546,204,0,0
,,174932,0,0,0,0,0,3,"1.6",,0,"Sergi","0.0",95,FALSE,"",,50,"174932.jpg","1.0","Canós Tenés","0.1",FALSE,,"a",4,94,5,0,0,0,0,"0.0","1.0","Canós",73,0,0,0,2,0,0,0,0,0,0,0,14,"7.0","13.5","6.0","2.8",0,"0.07","0.04","0.11","1.79",372,170,331,165,339,166,367,167,,"",,"",,"",0.09,0,0.05,0.14,2.21,2.47,208,135,378,113,381,177,509,172,0,0
,,432830,0,0,0,0,0,2,"2.0",,0,"Nathan","0.0",96,FALSE,"",,45,"432830.jpg","1.9","Collins","0.5",FALSE,,"a",4,94,49,0,0,0,0,"0.0","10.9","Collins",1811,0,0,4,37,0,0,0,2,1,0,6,326,"437.0","38.9","36.0","51.5",19,"0.23","0.21","0.44","32.93",125,43,298,111,296,111,224,77,,"",,"",,"",0.01,0,0.01,0.02,1.64,1.84,443,129,257,153,268,102,250,86,0.94,0.2
,,503300,0,0,0,0,0,1,"1.0",,0,"Matthew","0.0",97,FALSE,"",,40,"503300.jpg","0.0","Cox","0.1",FALSE,,"a",4,94,0,0,0,0,0,"0.0","0.0","Cox",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",455,60,448,52,433,43,457,60,,"",,"",,"",0,0,0,0,0,0,595,69,97,42,461,60,461,63,0,0
,,440089,0,0,0,0,0,3,"1.6",,0,"Mikkel","0.0",98,FALSE,"",,50,"440089.jpg","1.3","Damsgaard","0.1",FALSE,,"a",4,94,33,0,0,0,0,"0.0","6.6","Damsgaard",970,0,0,3,14,0,0,0,4,0,0,0,131,"140.2","172.1","152.0","46.5",9,"2.31","1.32","3.63","14.89",279,120,171,108,176,110,242,115,,"",,"",,"",0.21,0,0.12,0.33,1.38,1.3,263,169,433,147,346,154,473,152,0.84,0.28
,,183656,0,0,0,0,0,3,"1.6",,0,"Josh","0.0",99,FALSE,"",,50,"183656.jpg","2.2","Dasilva","0.3",FALSE,,"a",4,94,81,0,0,0,0,"0.0","16.2","Dasilva",1371,4,2,5,17,0,0,0,1,0,0,3,274,"305.8","208.5","182.0","69.6",14,"1.58","1.62","3.20","17.89",186,86,147,97,157,101,184,97,,"",,"",4,"",0.1,0,0.11,0.21,1.17,1.12,213,139,383,117,225,88,293,90,0.92,0.33
0,,434662,0,0,0,0,0,4,"0.0",,0,"Halil","0.0",100,FALSE,"Transfer to Galatasaray on a permanent basis","2023-07-19T08:49:49.674290Z",45,"434662.jpg","4.0","Dervisoglu","0.2",FALSE,,"u",4,94,4,0,0,0,0,"0.0","0.9","Dervisoglu",6,0,1,0,0,0,0,0,0,0,0,0,11,"0.0","0.0","10.0","1.0",0,"0.03","0.00","0.03","0.10",516,51,514,51,329,41,375,41,,"",,"",,"",0.45,0,0,0.45,1.5,0,447,70,261,13,46,10,360,63,0,0
,,118342,0,0,0,0,0,1,"2.3",,0,"Mark","0.0",101,FALSE,"",,45,"118342.jpg","0.0","Flekken","3.2",FALSE,,"a",4,94,0,0,0,0,0,"0.0","0.0","Flekken",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",469,64,466,60,454,54,471,64,,"",,"",,"",0,0,0,0,0,0,336,21,150,53,474,64,97,15,0,0
,,213687,0,0,0,0,0,2,"1.0",,0,"Charlie","0.0",102,FALSE,"",,40,"213687.jpg","0.0","Goode","0.2",FALSE,,"a",4,94,0,0,0,0,0,"0.0","0.0","Goode",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",423,154,413,153,397,151,425,154,,"",,"",,"",0,0,0,0,0,0,554,170,56,27,429,155,389,148,0,0
,,194010,0,0,0,0,0,2,"2.0",,0,"Rico","0.0",103,FALSE,"",,45,"194010.jpg","3.0","Henry","6.6",FALSE,,"a",4,94,112,0,0,0,0,"0.0","24.9","Henry",3240,0,3,11,46,0,0,0,4,0,0,4,505,"460.0","411.5","197.0","107.0",37,"1.80","2.90","4.70","48.49",114,38,74,11,151,23,104,18,,"",,"",,"",0.05,0,0.08,0.13,1.35,1.28,371,88,185,112,136,43,58,21,1.03,0.31
,,472713,0,0,0,0,0,2,"2.0",,0,"Aaron","0.0",104,FALSE,"",,45,"472713.jpg","2.4","Hickey","0.4",FALSE,,"a",4,94,63,0,0,0,0,"0.0","14.0","Hickey",1918,0,3,5,30,0,0,0,7,0,0,2,310,"227.4","120.7","102.0","45.1",23,"0.38","0.58","0.96","28.13",230,89,208,60,221,67,246,86,,"",,"",,"",0.02,0,0.03,0.05,1.32,1.41,465,136,279,160,207,82,274,92,1.08,0.23
,,204580,0,0,0,0,0,3,"2.0",,0,"Vitaly","0.0",105,FALSE,"",,55,"204580.jpg","2.4","Janelt","0.1",FALSE,,"a",4,94,85,0,0,0,0,"0.0","15.5","Janelt",2201,3,1,8,28,0,0,0,3,0,0,5,357,"411.2","258.8","243.0","91.3",24,"2.33","1.56","3.89","29.68",139,60,123,85,124,79,131,80,,"",,"",,"",0.1,0,0.06,0.16,1.21,1.14,117,73,496,189,210,82,454,145,0.98,0.33
,,207283,0,0,0,0,0,3,"2.0",,0,"Mathias","0.0",106,FALSE,"",,55,"207283.jpg","3.6","Jensen","0.9",FALSE,,"a",4,94,132,0,0,0,0,"0.0","24.0","Jensen",2805,5,7,10,40,0,0,0,5,0,0,11,498,"644.0","787.9","208.0","164.1",37,"2.34","4.79","7.13","40.47",62,27,21,18,148,96,48,35,2,"",2,"",,"",0.08,0,0.15,0.23,1.3,1.28,119,74,498,190,83,34,180,63,1.19,0.32
,,249231,0,0,0,0,0,3,"1.6",,0,"Keane","0.0",107,FALSE,"",,50,"249231.jpg","1.4","Lewis-Potter","0.0",FALSE,,"a",4,94,14,0,0,0,0,"0.0","2.8","Lewis-Potter",313,0,1,0,4,0,0,0,0,0,0,0,37,"42.0","64.0","114.0","21.9",3,"0.49","0.29","0.78","4.15",344,153,272,142,208,115,308,142,,"",,"",,"",0.14,0,0.08,0.22,1.19,1.15,255,163,425,141,335,147,574,231,0.86,0
,,446008,0,0,0,0,0,3,"2.3",,0,"Bryan","0.0",108,FALSE,"",,65,"446008.jpg","3.9","Mbeumo","24.3",FALSE,,"a",4,94,150,0,0,0,0,"0.0","23.1","Mbeumo",2905,9,9,10,39,0,0,0,5,0,0,19,556,"692.6","808.6","895.0","239.5",36,"9.48","5.53","15.01","41.96",46,21,19,16,20,11,19,13,1,"",3,"",2,"",0.29,0,0.17,0.46,1.3,1.21,50,30,557,226,61,27,15,6,1.12,0.31
