"player_id","player_name","position","team","current_owner","free_hit_flag","cost","status","chance_of_playing_this_round","chance_of_playing_next_round","form_starts","form_minutes","form_total_points","form_goals_scored","form_assists","form_goals_conceded","form_bps","form_influence","form_creativity","form_threat","form_ict_index","form_expected_goals","form_expected_assists","form_expected_goal_involvements","form_expected_goals_conceded","results_team_played","results_team_goals_scored","results_team_goals_conceded","results_team_points","results_team_strength","results_team_attack","results_team_defense","results_opposition_strength","results_opposition_attack","results_opposition_defense","fixtures_team_fixtures","fixtures_team_strength","fixtures_team_attack","fixtures_team_defense","fixtures_opposition_strength","fixtures_opposition_attack","fixtures_opposition_defense","total_starts","total_minutes","total_points","total_goals_scored","total_expected_goals","total_assists","total_expected_assists","total_goals_conceded","total_expected_goals_conceded","total_bps","total_ict_index"
183,"Weghorst","FWD","Burnley","Free Agent","-",5.5,"unavailable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.33333333333333,1.66666666666667,1,1076.66666666667,1066.66666666667,1060,1193.33333333333,1170,1186.66666666667,3,1073.33333333333,1073.33333333333,1060,1176.66666666667,1163.33333333333,1196.66666666667,0,0,0,0,0,0,0,0,0,0,0
187,"Arrizabalaga","GKP","Chelsea","Free Agent","-",5,"unavailable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1.66666666666667,2,1155,1153.33333333333,1173.33333333333,1086.66666666667,1093.33333333333,1091.66666666667,3,1140,1126.66666666667,1166.66666666667,1140,1150,1163.33333333333,0,0,0,0,0,0,0,0,0,0,0
680,"Beach","GKP","Chelsea","Free Agent","-",4,"available",1,1,1,90,2,0,0,3,5,0.8,0.45,6,0.75,0.04,0.005,0.045,1.12,3,2,1.66666666666667,2,1155,1153.33333333333,1173.33333333333,1086.66666666667,1093.33333333333,1091.66666666667,3,1140,1126.66666666667,1166.66666666667,1140,1150,1163.33333333333,0,0,0,0,0,0,0,0,0,0,0
659,"BergstrÃ¶m","GKP","Chelsea","Free Agent","-",3.9,"available",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1.66666666666667,2,1155,1153.33333333333,1173.33333333333,1086.66666666667,1093.33333333333,1091.66666666667,3,1140,1126.66666666667,1166.66666666667,1140,1150,1163.33333333333,0,0,0,0,0,0,0,0,0,0,0
192,"Bettinelli","GKP","Chelsea","Free Agent","-",4,"available",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1.66666666666667,2,1155,1153.33333333333,1173.33333333333,1086.66666666667,1093.33333333333,1091.66666666667,3,1140,1126.66666666667,1166.66666666667,1140,1150,1163.33333333333,0,0,-1,0,0,0,0,0,0,-3,0
687,"PetroviÄ","GKP","Chelsea","James","-",4.5,"available",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1.66666666666667,2,1155,1153.33333333333,1173.33333333333,1086.66666666667,1093.33333333333,1091.66666666667,3,1140,1126.66666666667,1166.66666666667,1140,1150,1163.33333333333,4,366,14,0,0,0,0,6,5.37,77,10
145,"Sanchez","GKP","Chelsea","Free Agent","-",4.6,"injured",0,0,4,358,12,1,0,4,50,25.4,33.3,55.6666666666667,11.4333333333333,0.583333333333333,0.113333333333333,0.696666666666667,1.56666666666667,3,2,1.66666666666667,2,1155,1153.33333333333,1173.33333333333,1086.66666666667,1093.33333333333,1091.66666666667,3,1140,1126.66666666667,1166.66666666667,1140,1150,1163.33333333333,16,1433,59,0,0,0,0,25,23.72,317,45.2
215,"Slonina","GKP","Chelsea","Free Agent","-",4,"unavailable",0,0,4,360,14,0,1,3,72,36.0666666666667,15.2333333333333,2.33333333333333,5.4,0.06,0.143333333333333,0.203333333333333,2.24666666666667,3,2,1.66666666666667,2,1155,1153.33333333333,1173.33333333333,1086.66666666667,1093.33333333333,1091.66666666667,3,1140,1126.66666666667,1166.66666666667,1140,1150,1163.33333333333,0,0,0,0,0,0,0,0,0,0,0
185,"Ampadu","DEF","Chelsea","Free Agent","-",4,"unavailable",0,0,0,33,1,0,0,0,1,0.333333333333333,0.133333333333333,1.33333333333333,0.0666666666666667,0.02,0,0.02,0.27,3,2,1.66666666666667,2,1155,1153.33333333333,1173.33333333333,1086.66666666667,1093.33333333333,1091.66666666667,3,1140,1126.66666666667,1166.66666666667,1140,1150,1163.33333333333,0,0,0,0,0,0,0,0,0,0,0
189,"Azpilicueta","DEF","Chelsea","Free Agent","-",4.5,"unavailable",0,0,3,270,21,2,1,7,60,35.2,20.8333333333333,23.3333333333333,7.93333333333333,0.423333333333333,0.08,0.503333333333333,1.82666666666667,3,2,1.66666666666667,2,1155,1153.33333333333,1173.33333333333,1086.66666666667,1093.33333333333,1091.66666666667,3,1140,1126.66666666667,1166.66666666667,1140,1150,1163.33333333333,0,0,0,0,0,0,0,0,0,0,0
191,"B.Badiashile","DEF","Chelsea","Free Agent","-",4.4,"available",1,1,3,241,6,0,0,7,11,3.73333333333333,11.5666666666667,14.3333333333333,2.96666666666667,0.1,0.02,0.12,1.40333333333333,3,2,1.66666666666667,2,1155,1153.33333333333,1173.33333333333,1086.66666666667,1093.33333333333,1091.66666666667,3,1140,1126.66666666667,1166.66666666667,1140,1150,1163.33333333333,5,460,17,0,0.11,1,0.61,10,6.09,105,18.5
190,"Baba","DEF","Chelsea","Free Agent","-",4,"unavailable",0,0,1,69,2,0,0,4,8,3.53333333333333,0.433333333333333,3.66666666666667,0.766666666666667,0.0133333333333333,0.0133333333333333,0.0266666666666667,0.99,3,2,1.66666666666667,2,1155,1153.33333333333,1173.33333333333,1086.66666666667,1093.33333333333,1091.66666666667,3,1140,1126.66666666667,1166.66666666667,1140,1150,1163.33333333333,0,0,0,0,0,0,0,0,0,0,0
723,"Brooking","DEF","Chelsea","Free Agent","-",4,"available",1,1,,,,,,,,,,,,,,,,3,2,1.66666666666667,2,1155,1153.33333333333,1173.33333333333,1086.66666666667,1093.33333333333,1091.66666666667,3,1140,1126.66666666667,1166.66666666667,1140,1150,1163.33333333333,0,0,0,0,0,0,0,0,0,0,0
194,"Chalobah","DEF","Chelsea","Free Agent","-",4.3,"injured",0,0,3,270,3,0,0,7,38,18.6666666666667,11.7,2,3.26666666666667,0,0.0333333333333333,0.0333333333333333,1.82666666666667,3,2,1.66666666666667,2,1155,1153.33333333333,1173.33333333333,1086.66666666667,1093.33333333333,1091.66666666667,3,1140,1126.66666666667,1166.66666666667,1140,1150,1163.33333333333,0,0,0,0,0,0,0,0,0,0,0
195,"Chilwell","DEF","Chelsea","Free Agent","-",5.4,"doubtful",0,0.5,0,21,1,0,0,1,2,0.4,0.266666666666667,1.33333333333333,0.2,0,0,0,0.0333333333333333,3,2,1.66666666666667,2,1155,1153.33333333333,1173.33333333333,1086.66666666667,1093.33333333333,1091.66666666667,3,1140,1126.66666666667,1166.66666666667,1140,1150,1163.33333333333,4,334,15,0,0.85,1,1.27,5,4.08,66,28.1
197,"Colwill","DEF","Chelsea","Gordon","-",4.7,"available",1,1,2,131,1,0,0,5,9,6.26666666666667,5.63333333333333,0.666666666666667,1.23333333333333,0,0.0166666666666667,0.0166666666666667,0.9,3,2,1.66666666666667,2,1155,1153.33333333333,1173.33333333333,1086.66666666667,1093.33333333333,1091.66666666667,3,1140,1126.66666666667,1166.66666666667,1140,1150,1163.33333333333,17,1507,54,1,1.19,1,0.4,23,22.64,293,55.6
198,"Cucurella","DEF","Chelsea","Free Agent","-",4.8,"injured",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1.66666666666667,2,1155,1153.33333333333,1173.33333333333,1086.66666666667,1093.33333333333,1091.66666666667,3,1140,1126.66666666667,1166.66666666667,1140,1150,1163.33333333333,8,703,10,0,0.85,0,0.26,14,13.23,104,29.9
611,"Disasi","DEF","Chelsea","Simon","-",4.9,"available",1,1,3,221,9,0,1,7,36,17.0666666666667,9,0,2.6,0,0.0233333333333333,0.0233333333333333,1.35,3,2,1.66666666666667,2,1155,1153.33333333333,1173.33333333333,1086.66666666667,1093.33333333333,1091.66666666667,3,1140,1126.66666666667,1166.66666666667,1140,1150,1163.33333333333,18,1596,51,1,0.78,0,1.32,24,24.11,298,49.4
716,"Gilchrist","DEF","Chelsea","Free Agent","-",4,"available",1,1,,,,,,,,,,,,,,,,3,2,1.66666666666667,2,1155,1153.33333333333,1173.33333333333,1086.66666666667,1093.33333333333,1091.66666666667,3,1140,1126.66666666667,1166.66666666667,1140,1150,1163.33333333333,0,2,2,0,0,0,0,0,0.07,6,0.3
203,"Gusto","DEF","Chelsea","Andrew","-",4.2,"available",1,1,0,1,1,0,0,0,3,0.133333333333333,0.1,0,0.0333333333333333,0,0,0,0,3,2,1.66666666666667,2,1155,1153.33333333333,1173.33333333333,1086.66666666667,1093.33333333333,1091.66666666667,3,1140,1126.66666666667,1166.66666666667,1140,1150,1163.33333333333,9,798,34,0,0.43,3,1.05,11,11.6,181,34.5
671,"Humphreys","DEF","Chelsea","Free Agent","-",4,"unavailable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1.66666666666667,2,1155,1153.33333333333,1173.33333333333,1086.66666666667,1093.33333333333,1091.66666666667,3,1140,1126.66666666667,1166.66666666667,1140,1150,1163.33333333333,0,0,0,0,0,0,0,0,0,0,0
206,"James","DEF","Chelsea","Free Agent","-",5.3,"injured",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1.66666666666667,2,1155,1153.33333333333,1173.33333333333,1086.66666666667,1093.33333333333,1091.66666666667,3,1140,1126.66666666667,1166.66666666667,1140,1150,1163.33333333333,5,386,9,0,0.3,1,1.01,12,10.2,95,33.2
214,"M.Sarr","DEF","Chelsea","Free Agent","-",4.3,"available",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1.66666666666667,2,1155,1153.33333333333,1173.33333333333,1086.66666666667,1093.33333333333,1091.66666666667,3,1140,1126.66666666667,1166.66666666667,1140,1150,1163.33333333333,0,0,0,0,0,0,0,0,0,0,0
217,"T.Silva","DEF","Chelsea","Keith","-",5,"available",1,1,3,270,10,0,0,2,49,10.9333333333333,15.4,2.66666666666667,2.9,0,0.0633333333333333,0.0633333333333333,1.53666666666667,3,2,1.66666666666667,2,1155,1153.33333333333,1173.33333333333,1086.66666666667,1093.33333333333,1091.66666666667,3,1140,1126.66666666667,1166.66666666667,1140,1150,1163.33333333333,18,1652,51,1,0.23,0,0.41,28,27.25,360,62.4
201,"W.Fofana","DEF","Chelsea","Free Agent","-",4.4,"injured",0,0,4,360,14,0,0,3,68,19.4,0.9,1.33333333333333,2.2,0,0.00666666666666667,0.00666666666666667,2.24666666666667,3,2,1.66666666666667,2,1155,1153.33333333333,1173.33333333333,1086.66666666667,1093.33333333333,1091.66666666667,3,1140,1126.66666666667,1166.66666666667,1140,1150,1163.33333333333,0,0,0,0,0,0,0,0,0,0,0
589,"Ãngelo","MID","Chelsea","Free Agent","-",5,"unavailable",0,0,3,270,7,0,0,2,36,13.8,16.8333333333333,15.6666666666667,4.63333333333333,0.146666666666667,0.0766666666666667,0.223333333333333,1.54,3,2,1.66666666666667,2,1155,1153.33333333333,1173.33333333333,1086.66666666667,1093.33333333333,1091.66666666667,3,1140,1126.66666666667,1166.66666666667,1140,1150,1163.33333333333,0,0,0,0,0,0,0,0,0,0,0
186,"Andrey","MID","Chelsea","Free Agent","-",4.3,"available",1,1,3,270,8,0,1,7,38,10.9333333333333,13.4666666666667,9.33333333333333,3.4,0.04,0.0366666666666667,0.0766666666666667,1.82666666666667,3,2,1.66666666666667,2,1155,1153.33333333333,1173.33333333333,1086.66666666667,1093.33333333333,1091.66666666667,3,1140,1126.66666666667,1166.66666666667,1140,1150,1163.33333333333,0,7,1,0,0.06,0,0,0,0.02,1,0.2
126,"Caicedo","MID","Chelsea","Free Agent","-",4.6,"available",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1.66666666666667,2,1155,1153.33333333333,1173.33333333333,1086.66666666667,1093.33333333333,1091.66666666667,3,1140,1126.66666666667,1166.66666666667,1140,1150,1163.33333333333,15,1363,31,0,0.23,0,0.64,22,20.34,188,40.8
758,"Castledine","MID","Chelsea","Free Agent","-",4.5,"available",1,1,,,,,,,,,,,,,,,,3,2,1.66666666666667,2,1155,1153.33333333333,1173.33333333333,1086.66666666667,1093.33333333333,1091.66666666667,3,1140,1126.66666666667,1166.66666666667,1140,1150,1163.33333333333,0,0,0,0,0,0,0,0,0,0,0
196,"Chukwuemeka","MID","Chelsea","Free Agent","-",4.2,"doubtful",0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1.66666666666667,2,1155,1153.33333333333,1173.33333333333,1086.66666666667,1093.33333333333,1091.66666666667,3,1140,1126.66666666667,1166.66666666667,1140,1150,1163.33333333333,2,125,6,1,0.08,0,0.19,2,1.96,23,9.9
681,"Diego Moreira","MID","Chelsea","Free Agent","-",4.5,"unavailable",0,0,1,73,2,0,0,0,10,2.9,1,9.5,1.35,0.06,0.01,0.07,0.575,3,2,1.66666666666667,2,1155,1153.33333333333,1173.33333333333,1086.66666666667,1093.33333333333,1091.66666666667,3,1140,1126.66666666667,1166.66666666667,1140,1150,1163.33333333333,0,0,0,0,0,0,0,0,0,0,0
199,"Enzo","MID","Chelsea","Free Agent","-",4.8,"available",0.25,1,3,270,2,0,0,7,39,24.7333333333333,3.96666666666667,3.66666666666667,3.23333333333333,0.0633333333333333,0.00666666666666667,0.07,1.82666666666667,3,2,1.66666666666667,2,1155,1153.33333333333,1173.33333333333,1086.66666666667,1093.33333333333,1091.66666666667,3,1140,1126.66666666667,1166.66666666667,1140,1150,1163.33333333333,15,1262,45,2,4.41,1,1.81,22,21.17,199,78.9
202,"Gallagher","MID","Chelsea","Free Agent","-",5.4,"available",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1.66666666666667,2,1155,1153.33333333333,1173.33333333333,1086.66666666667,1093.33333333333,1091.66666666667,3,1140,1126.66666666667,1166.66666666667,1140,1150,1163.33333333333,19,1597,53,0,1.44,5,2.3,27,24.63,292,93
667,"Lavia","MID","Chelsea","Free Agent","-",4.9,"doubtful",0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1.66666666666667,2,1155,1153.33333333333,1173.33333333333,1086.66666666667,1093.33333333333,1091.66666666667,3,1140,1126.66666666667,1166.66666666667,1140,1150,1163.33333333333,0,32,1,0,0,0,0.01,0,0.33,2,0.6
609,"Maatsen","MID","Chelsea","Free Agent","-",5.1,"available",1,1,2,204,7,0,0,1,14,5.26666666666667,3.83333333333333,34,4.3,0.183333333333333,0.0433333333333333,0.226666666666667,0.463333333333333,3,2,1.66666666666667,2,1155,1153.33333333333,1173.33333333333,1086.66666666667,1093.33333333333,1091.66666666667,3,1140,1126.66666666667,1166.66666666667,1140,1150,1163.33333333333,1,200,11,0,0.74,0,0.2,5,5.07,24,10.3
208,"Madueke","MID","Chelsea","Free Agent","-",5.3,"available",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1.66666666666667,2,1155,1153.33333333333,1173.33333333333,1086.66666666667,1093.33333333333,1091.66666666667,3,1140,1126.66666666667,1166.66666666667,1140,1150,1163.33333333333,2,228,21,2,1.11,0,0.54,5,3.9,75,28.1
718,"Matos","MID","Chelsea","Free Agent","-",4.5,"unavailable",1,0,,,,,,,,,,,,,,,,3,2,1.66666666666667,2,1155,1153.33333333333,1173.33333333333,1086.66666666667,1093.33333333333,1091.66666666667,3,1140,1126.66666666667,1166.66666666667,1140,1150,1163.33333333333,0,1,1,0,0,0,0,0,0,2,0
210,"Mudryk","MID","Chelsea","Free Agent","-",6.3,"available",0.5,1,3,270,5,1,0,2,1,13.4,1.86666666666667,26.3333333333333,4.06666666666667,0.876666666666667,0.01,0.886666666666667,1.53666666666667,3,2,1.66666666666667,2,1155,1153.33333333333,1173.33333333333,1086.66666666667,1093.33333333333,1091.66666666667,3,1140,1126.66666666667,1166.66666666667,1140,1150,1163.33333333333,9,800,54,3,1.99,3,1.63,11,10.62,153,58.3
362,"Palmer","MID","Chelsea","Gordon","-",5.7,"available",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1.66666666666667,2,1155,1153.33333333333,1173.33333333333,1086.66666666667,1093.33333333333,1091.66666666667,3,1140,1126.66666666667,1166.66666666667,1140,1150,1163.33333333333,12,1150,92,8,6.54,5,3.29,22,21.85,323,125.8
213,"Pulisic","MID","Chelsea","Free Agent","-",5.5,"unavailable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1.66666666666667,2,1155,1153.33333333333,1173.33333333333,1086.66666666667,1093.33333333333,1091.66666666667,3,1140,1126.66666666667,1166.66666666667,1140,1150,1163.33333333333,0,0,0,0,0,0,0,0,0,0,0
216,"Sterling","MID","Chelsea","Simon","-",7.1,"available",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1.66666666666667,2,1155,1153.33333333333,1173.33333333333,1086.66666666667,1093.33333333333,1091.66666666667,3,1140,1126.66666666667,1166.66666666667,1140,1150,1163.33333333333,16,1419,81,5,4.09,6,3.38,25,22.51,231,121.7
613,"Ugochukwu","MID","Chelsea","Free Agent","-",4.4,"doubtful",0.25,0.25,1,90,1,0,0,1,7,4.73333333333333,1.5,0,0.633333333333333,0,0.01,0.01,0.71,3,2,1.66666666666667,2,1155,1153.33333333333,1173.33333333333,1086.66666666667,1093.33333333333,1091.66666666667,3,1140,1126.66666666667,1166.66666666667,1140,1150,1163.33333333333,3,269,11,0,0,0,0.11,6,6.73,53,7.1
218,"Ziyech","MID","Chelsea","Free Agent","-",5.4,"unavailable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1.66666666666667,2,1155,1153.33333333333,1173.33333333333,1086.66666666667,1093.33333333333,1091.66666666667,3,1140,1126.66666666667,1166.66666666667,1140,1150,1163.33333333333,0,0,0,0,0,0,0,0,0,0,0
188,"Aubameyang","FWD","Chelsea","Free Agent","-",6.5,"unavailable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1.66666666666667,2,1155,1153.33333333333,1173.33333333333,1086.66666666667,1093.33333333333,1091.66666666667,3,1140,1126.66666666667,1166.66666666667,1140,1150,1163.33333333333,0,0,0,0,0,0,0,0,0,0,0
193,"Broja","FWD","Chelsea","Free Agent","-",4.9,"available",1,1,2,180,3,0,0,3,13,7.2,3.96666666666667,3.66666666666667,1.46666666666667,0.186666666666667,0.01,0.196666666666667,0.933333333333333,3,2,1.66666666666667,2,1155,1153.33333333333,1173.33333333333,1086.66666666667,1093.33333333333,1091.66666666667,3,1140,1126.66666666667,1166.66666666667,1140,1150,1163.33333333333,5,383,22,1,1.95,1,0.14,5,5.09,45,20.7
623,"Burstow","FWD","Chelsea","Free Agent","-",4.5,"unavailable",0,0,1,146,3,0,0,1,33,13.4,0.333333333333333,1.33333333333333,1.53333333333333,0.0133333333333333,0.01,0.0233333333333333,0.526666666666667,3,2,1.66666666666667,2,1155,1153.33333333333,1173.33333333333,1086.66666666667,1093.33333333333,1091.66666666667,3,1140,1126.66666666667,1166.66666666667,1140,1150,1163.33333333333,0,8,2,0,0,0,0,1,0.9,6,0.3
200,"D.D.Fofana","FWD","Chelsea","Free Agent","-",5,"unavailable",0,0,0,82,3,0,0,0,12,4.33333333333333,6.26666666666667,2.66666666666667,1.36666666666667,0,0.0566666666666667,0.0566666666666667,0.183333333333333,3,2,1.66666666666667,2,1155,1153.33333333333,1173.33333333333,1086.66666666667,1093.33333333333,1091.66666666667,3,1140,1126.66666666667,1166.66666666667,1140,1150,1163.33333333333,0,0,0,0,0,0,0,0,0,0,0
677,"Deivid","FWD","Chelsea","Free Agent","-",4.5,"available",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1.66666666666667,2,1155,1153.33333333333,1173.33333333333,1086.66666666667,1093.33333333333,1091.66666666667,3,1140,1126.66666666667,1166.66666666667,1140,1150,1163.33333333333,0,9,1,0,0.47,0,0,1,1.64,3,0.4
207,"Lukaku","FWD","Chelsea","Free Agent","-",6.8,"unavailable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1.66666666666667,2,1155,1153.33333333333,1173.33333333333,1086.66666666667,1093.33333333333,1091.66666666667,3,1140,1126.66666666667,1166.66666666667,1140,1150,1163.33333333333,0,0,0,0,0,0,0,0,0,0,0
211,"N.Jackson","FWD","Chelsea","Gavin","-",6.9,"injured",1,0,4,308,9,0,0,3,29,7.93333333333333,8.36666666666667,2.33333333333333,1.83333333333333,0.02,0.05,0.07,2.18666666666667,3,2,1.66666666666667,2,1155,1153.33333333333,1173.33333333333,1086.66666666667,1093.33333333333,1091.66666666667,3,1140,1126.66666666667,1166.66666666667,1140,1150,1163.33333333333,16,1449,66,7,10.02,2,1.83,25,23.9,218,124.2
212,"Nkunku","FWD","Chelsea","Keith","-",7.4,"doubtful",1,0.75,0,47,3,0,0,0,7,2.8,1,1.33333333333333,0.533333333333333,0.206666666666667,0.00333333333333333,0.21,0.153333333333333,3,2,1.66666666666667,2,1155,1153.33333333333,1173.33333333333,1086.66666666667,1093.33333333333,1091.66666666667,3,1140,1126.66666666667,1166.66666666667,1140,1150,1163.33333333333,1,130,10,1,0.89,0,0.22,4,3.17,30,13
717,"Stutter","FWD","Chelsea","Free Agent","-",4.5,"available",1,1,,,,,,,,,,,,,,,,3,2,1.66666666666667,2,1155,1153.33333333333,1173.33333333333,1086.66666666667,1093.33333333333,1091.66666666667,3,1140,1126.66666666667,1166.66666666667,1140,1150,1163.33333333333,0,0,0,0,0,0,0,0,0,0,0
227,"Guaita","GKP","Crystal Palace","Free Agent","-",4.4,"unavailable",0,0,0,23,6,1,0,0,23,10.0666666666667,0.0333333333333333,7,1.7,0.166666666666667,0,0.166666666666667,0.196666666666667,3,1.66666666666667,1.33333333333333,1.33333333333333,1096.66666666667,1123.33333333333,1088.33333333333,1155,1116.66666666667,1196.66666666667,3,1098.33333333333,1136.66666666667,1086.66666666667,1136.66666666667,1140,1133.33333333333,0,0,0,0,0,0,0,0,0,0,0
385,"Henderson","GKP","Crystal Palace","Free Agent","-",4.4,"available",1,1,1,90,6,0,0,0,24,4.93333333333333,0.2,1.33333333333333,0.633333333333333,0,0.02,0.02,0.34,3,1.66666666666667,1.33333333333333,1.33333333333333,1096.66666666667,1123.33333333333,1088.33333333333,1155,1116.66666666667,1196.66666666667,3,1098.33333333333,1136.66666666667,1086.66666666667,1136.66666666667,1140,1133.33333333333,4,360,9,0,0,0,0.01,6,6.89,66,12.2
230,"Johnstone","GKP","Crystal Palace","Walid","-",4.5,"doubtful",0,0.5,3,267,7,0,0,4,44,18.4,3.7,12,3.4,0.0233333333333333,0,0.0233333333333333,1.57,3,1.66666666666667,1.33333333333333,1.33333333333333,1096.66666666667,1123.33333333333,1088.33333333333,1155,1116.66666666667,1196.66666666667,3,1098.33333333333,1136.66666666667,1086.66666666667,1136.66666666667,1140,1133.33333333333,16,1436,56,0,0,0,0,22,22.71,254,25.6
233,"Matthews","GKP","Crystal Palace","Free Agent","-",3.9,"available",1,1,2,156,9,0,1,2,18,14.2666666666667,33.7333333333333,23.3333333333333,7.13333333333333,0.326666666666667,0.25,0.576666666666667,0.913333333333333,3,1.66666666666667,1.33333333333333,1.33333333333333,1096.66666666667,1123.33333333333,1088.33333333333,1155,1116.66666666667,1196.66666666667,3,1098.33333333333,1136.66666666667,1086.66666666667,1136.66666666667,1140,1133.33333333333,0,3,1,0,0,0,0,1,0.07,3,0.1
243,"Whitworth","GKP","Crystal Palace","Free Agent","-",3.9,"available",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.66666666666667,1.33333333333333,1.33333333333333,1096.66666666667,1123.33333333333,1088.33333333333,1155,1116.66666666667,1196.66666666667,3,1098.33333333333,1136.66666666667,1086.66666666667,1136.66666666667,1140,1133.33333333333,0,0,0,0,0,0,0,0,0,0,0
763,"Adaramola","DEF","Crystal Palace","Free Agent","-",4,"available",1,1,,,,,,,,,,,,,,,,3,1.66666666666667,1.33333333333333,1.33333333333333,1096.66666666667,1123.33333333333,1088.33333333333,1155,1116.66666666667,1196.66666666667,3,1098.33333333333,1136.66666666667,1086.66666666667,1136.66666666667,1140,1133.33333333333,0,0,0,0,0,0,0,0,0,0,0
220,"Andersen","DEF","Crystal Palace","Free Agent","-",4.9,"available",1,1,4,360,16,1,0,3,62,38.5333333333333,5.46666666666667,16,6.03333333333333,0.11,0.0133333333333333,0.123333333333333,2.24666666666667,3,1.66666666666667,1.33333333333333,1.33333333333333,1096.66666666667,1123.33333333333,1088.33333333333,1155,1116.66666666667,1196.66666666667,3,1098.33333333333,1136.66666666667,1086.66666666667,1136.66666666667,1140,1133.33333333333,20,1800,69,2,1.26,1,0.94,29,29.67,365,91.2
